Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Sofija och Oliver,2022-11-05 13:56:32,00:00:31,Autoplayed: user action: None; ,Miniserie (Klipp): Killer Sally,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:00:31,00:00:31,SE (Sweden)
Sofija och Oliver,2022-11-02 18:01:16,01:08:38,Autoplayed: user action: User_Interaction; ,Love Is Blind: Säsong 3: Approaching the Altar (Avsnitt 10),,LG 2018 LG O18 UHD TV Smart TV,01:08:43,01:08:43,SE (Sweden)
Sofija och Oliver,2022-11-02 17:07:26,00:51:05,Autoplayed: user action: None; ,Love Is Blind: Säsong 3: The Last Supper (Avsnitt 9),,LG 2018 LG O18 UHD TV Smart TV,00:51:09,00:51:09,SE (Sweden)
Sofija och Oliver,2022-11-02 16:05:28,01:01:13,Autoplayed: user action: User_Interaction; ,Love Is Blind: Säsong 3: The Perfect Fit (Avsnitt 8),,LG 2018 LG O18 UHD TV Smart TV,01:01:15,01:01:15,SE (Sweden)
Sofija och Oliver,2022-10-27 16:51:46,01:03:02,Autoplayed: user action: User_Interaction; ,Love Is Blind: Säsong 3: Impress the Parents (Avsnitt 7),,LG 2018 LG O18 UHD TV Smart TV,01:03:10,01:03:10,SE (Sweden)
Sofija och Oliver,2022-10-27 15:40:37,01:01:20,Autoplayed: user action: User_Interaction; ,Love Is Blind: Säsong 3: Return to Reality (Avsnitt 6),,LG 2018 LG O18 UHD TV Smart TV,01:01:29,01:01:29,SE (Sweden)
Sofija och Oliver,2022-10-27 14:40:07,00:47:11,,Love Is Blind: Säsong 3: Trouble in Paradise (Avsnitt 5),,LG 2018 LG O18 UHD TV Smart TV,00:48:39,00:48:39,SE (Sweden)
Sofija och Oliver,2022-10-27 12:03:41,00:00:07,Autoplayed: user action: User_Interaction; ,Love Is Blind: Säsong 3: Trouble in Paradise (Avsnitt 5),,LG 2018 LG O18 UHD TV Smart TV,00:01:25,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-27 11:07:30,00:52:32,,Love Is Blind: Säsong 3: Meet Your Exes (Avsnitt 4),,LG 2018 LG O18 UHD TV Smart TV,00:52:32,00:52:32,SE (Sweden)
Sofija och Oliver,2022-10-26 17:28:15,00:57:16,,Love Is Blind: Säsong 3: The First Night Together (Avsnitt 3),,LG 2018 LG O18 UHD TV Smart TV,00:57:20,00:57:20,SE (Sweden)
Sofija och Oliver,2022-10-26 17:18:38,00:07:19,Autoplayed: user action: User_Interaction; ,Love Is Blind: Säsong 3: Love Triangles and Love Triumphs (Avsnitt 2),,LG 2018 LG O18 UHD TV Smart TV,00:59:36,00:59:36,SE (Sweden)
Sofija och Oliver,2022-10-26 17:18:23,00:00:09,Autoplayed: user action: None; ,Miniserie (Klipp): Vatican Girl: The Disappearance of Emanuela Orlandi,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:00:09,00:00:09,SE (Sweden)
Sofija och Oliver,2022-10-26 07:08:06,00:00:11,Autoplayed: user action: None; ,Miniserie (Klipp): Vatican Girl: The Disappearance of Emanuela Orlandi,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:00:11,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-25 21:28:11,00:00:44,Autoplayed: user action: None; ,Living with Yourself: Säsong 1 (Trailer),,LG 2018 LG O18 UHD TV Smart TV,00:00:44,00:00:44,SE (Sweden)
Sofija och Oliver,2022-10-25 21:27:49,00:00:05,Autoplayed: user action: None; ,Säsong 3 (Klipp): Love Is Blind,,LG 2018 LG O18 UHD TV Smart TV,00:00:05,00:00:05,SE (Sweden)
Sofija och Oliver,2022-10-25 21:27:20,00:00:02,Autoplayed: user action: None; ,Love on the Spectrum: Säsong 2: Avsnitt 1 (Avsnitt 1),,LG 2018 LG O18 UHD TV Smart TV,00:00:04,00:00:04,SE (Sweden)
Sofija och Oliver,2022-10-25 21:25:28,00:01:36,Autoplayed: user action: None; ,Love on the Spectrum: Season 1 - Upper Bound Clip 2,,LG 2018 LG O18 UHD TV Smart TV,00:01:36,00:01:36,SE (Sweden)
Sofija och Oliver,2022-10-24 10:04:44,00:35:43,,Love Is Blind: Säsong 3: Love Triangles and Love Triumphs (Avsnitt 2),,LG 2018 LG O18 UHD TV Smart TV,00:52:18,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-23 21:15:09,00:16:32,,Love Is Blind: Säsong 3: Love Triangles and Love Triumphs (Avsnitt 2),,LG 2018 LG O18 UHD TV Smart TV,00:16:36,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-23 20:11:08,00:45:02,,Love Is Blind: Säsong 3: Welcome to Love Is Blind! (Avsnitt 1),,LG 2018 LG O18 UHD TV Smart TV,00:59:49,00:59:49,SE (Sweden)
Sofija och Oliver,2022-10-23 17:46:23,00:14:45,Autoplayed: user action: User_Interaction; ,Love Is Blind: Säsong 3: Welcome to Love Is Blind! (Avsnitt 1),,LG 2018 LG O18 UHD TV Smart TV,00:14:45,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-22 20:08:45,00:00:05,,Love Is Blind: Säsong 3: Welcome to Love Is Blind! (Avsnitt 1),,Edge OSS - Windows (Cadmium),00:00:05,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-22 20:03:04,00:00:04,Autoplayed: user action: None; ,Hasan Minhaj: The King's Jester (Klipp 3): Hasan Minhaj: The King's Jester,HOOK,Edge OSS - Windows (Cadmium),00:00:04,00:00:04,SE (Sweden)
Sofija och Oliver,2022-10-22 18:06:52,01:51:49,,Nätet,,Google Chromecast V3 Streaming Stick,01:51:49,01:51:49,SE (Sweden)
Sofija och Oliver,2022-10-22 18:05:53,00:00:02,,Nätet,,Edge OSS - Windows (Cadmium),00:00:02,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-22 18:03:43,00:00:04,Autoplayed: user action: None; ,Hyreshustrun (Klipp 10): Hyreshustrun,HOOK,Edge OSS - Windows (Cadmium),00:00:04,00:00:04,SE (Sweden)
Sofija och Oliver,2022-10-22 17:58:20,00:00:04,Autoplayed: user action: None; ,Världens lyckligaste kvinna (Klipp): Världens lyckligaste kvinna,HOOK,Edge OSS - Windows (Cadmium),00:00:04,00:00:04,SE (Sweden)
Sofija och Oliver,2022-10-22 17:56:29,00:00:43,Autoplayed: user action: None; ,Världens lyckligaste kvinna (Klipp): Världens lyckligaste kvinna,HOOK,Edge OSS - Windows (Cadmium),00:00:43,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-22 17:51:25,00:00:14,Autoplayed: user action: None; ,Världens lyckligaste kvinna (Klipp): Världens lyckligaste kvinna,HOOK,Edge OSS - Windows (Cadmium),00:00:14,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-22 17:50:06,00:00:52,Autoplayed: user action: None; ,Säsong 1 (Klipp): Eternally Confused and Eager for Love,HOOK,Edge OSS - Windows (Cadmium),00:00:52,00:00:52,SE (Sweden)
Sofija och Oliver,2022-10-22 17:47:58,00:00:05,Autoplayed: user action: None; ,Säsong 1 (Klipp): The Mole,,Edge OSS - Windows (Cadmium),00:00:05,00:00:05,SE (Sweden)
Sofija och Oliver,2022-10-21 22:25:16,00:41:00,Autoplayed: user action: User_Interaction; ,Unsolved Mysteries: Volym 3: Mystery at Mile Marker 45 (Avsnitt 1),,LG 2018 LG O18 UHD TV Smart TV,00:45:02,00:45:02,SE (Sweden)
Sofija och Oliver,2022-10-21 20:37:50,00:56:22,,"Seinfeld: Säsong 9: Finale, del 1 och 2 (Avsnitt 22)",,LG 2018 LG O18 UHD TV Smart TV,00:55:56,00:55:56,SE (Sweden)
Sofija och Oliver,2022-10-21 20:29:15,00:08:31,Autoplayed: user action: User_Interaction; ,"Seinfeld: Säsong 9: The Clip Show, del 1 och 2 (Avsnitt 21)",,LG 2018 LG O18 UHD TV Smart TV,00:43:35,00:43:35,SE (Sweden)
Sofija och Oliver,2022-10-21 20:28:58,00:00:07,Autoplayed: user action: None; ,Säsong 3 (Trailer): Love Is Blind,TRAILER,LG 2018 LG O18 UHD TV Smart TV,00:00:07,00:00:07,SE (Sweden)
Sofija och Oliver,2022-10-20 20:19:52,00:03:59,,Unsolved Mysteries: Volym 3: Mystery at Mile Marker 45 (Avsnitt 1),,Chrome PC (Cadmium),00:04:11,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-20 20:19:52,00:04:13,,Unsolved Mysteries: Volym 3: Mystery at Mile Marker 45 (Avsnitt 1),,Chrome PC (Cadmium),00:04:25,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-20 20:17:17,00:00:07,Autoplayed: user action: None; ,Final Space: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:07,00:00:07,SE (Sweden)
Sofija och Oliver,2022-10-20 20:15:34,00:01:11,Autoplayed: user action: None; ,Volym 3 (Teaser): Unsolved Mysteries,TEASER_TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,SE (Sweden)
Sofija och Oliver,2022-10-19 21:13:39,00:35:04,Autoplayed: user action: User_Interaction; ,"Seinfeld: Säsong 9: The Clip Show, del 1 och 2 (Avsnitt 21)",,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:35:06,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-19 20:50:53,00:22:44,,Seinfeld: Säsong 9: The Puerto Rican Day (Avsnitt 20),,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:22:44,00:22:44,SE (Sweden)
Sofija och Oliver,2022-10-19 20:28:08,00:22:42,Autoplayed: user action: User_Interaction; ,Seinfeld: Säsong 9: The Maid (Avsnitt 19),,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:22:42,00:22:42,SE (Sweden)
Sofija och Oliver,2022-10-19 20:27:01,00:00:58,Autoplayed: user action: None; ,Volym 3 (Klipp): Unsolved Mysteries,HOOK,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:00:58,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-18 21:19:08,00:00:23,Autoplayed: user action: None; ,Seinfeld: Säsong 9: The Maid (Avsnitt 19),,LG 2018 LG O18 UHD TV Smart TV,00:00:23,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-18 20:56:29,00:22:03,Autoplayed: user action: User_Interaction; ,Seinfeld: Säsong 9: The Frogger (Avsnitt 18),,LG 2018 LG O18 UHD TV Smart TV,00:22:04,00:22:04,SE (Sweden)
Sofija och Oliver,2022-10-18 20:36:03,00:20:16,Autoplayed: user action: User_Interaction; ,Seinfeld: Säsong 9: The Bookstore (Avsnitt 17),,LG 2018 LG O18 UHD TV Smart TV,00:22:09,00:22:09,SE (Sweden)
Sofija och Oliver,2022-10-18 20:34:24,00:00:20,Autoplayed: user action: None; ,Messiah Hallberg - Den missförstådde profeten_hook_01_16x9,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:00:20,00:00:20,SE (Sweden)
Sofija och Oliver,2022-10-18 20:33:30,00:00:41,Autoplayed: user action: None; ,Dahmer (Klipp 2): Dahmer,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:00:41,00:00:41,SE (Sweden)
Sofija och Oliver,2022-10-18 15:49:20,00:00:13,Autoplayed: user action: None; ,Säsong 1 (Klipp): The Watcher,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:00:14,00:00:14,SE (Sweden)
Sofija och Oliver,2022-10-17 20:44:18,00:45:32,Autoplayed: user action: User_Interaction; ,The Playlist: Miniserie: The Artist (Avsnitt 6),,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:45:32,00:45:32,SE (Sweden)
Sofija och Oliver,2022-10-16 16:29:20,00:01:25,Autoplayed: user action: None; ,The Playlist: Miniserie: The Artist (Avsnitt 6),,LG 2018 LG O18 UHD TV Smart TV,00:01:31,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-16 15:42:02,00:42:49,Autoplayed: user action: User_Interaction; ,The Playlist: Miniserie: The Partner (Avsnitt 5),,LG 2018 LG O18 UHD TV Smart TV,00:42:53,00:42:53,SE (Sweden)
Sofija och Oliver,2022-10-16 15:40:47,00:01:07,Autoplayed: user action: None; ,Säsong 1 (Klipp): The Watcher,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:01:07,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-16 13:05:31,00:00:05,Autoplayed: user action: None; ,The Playlist: Miniserie: The Partner (Avsnitt 5),,LG 2018 LG O18 UHD TV Smart TV,00:00:11,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-16 12:15:58,00:48:33,,The Playlist: Miniserie: The Coder (Avsnitt 4),,LG 2018 LG O18 UHD TV Smart TV,00:48:39,00:48:39,SE (Sweden)
Sofija och Oliver,2022-10-16 08:30:52,00:00:03,,The Playlist: Miniserie: The Coder (Avsnitt 4),,LG 2018 LG O18 UHD TV Smart TV,00:00:10,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-15 23:58:21,00:00:01,,The Playlist: Miniserie: The Coder (Avsnitt 4),,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:00:07,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-15 23:00:11,00:54:35,,The Playlist: Miniserie: The Law (Avsnitt 3),,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:53:20,00:53:20,SE (Sweden)
Sofija och Oliver,2022-10-15 22:27:13,00:32:30,Autoplayed: user action: User_Interaction; ,The Playlist: Miniserie: The Industry (Avsnitt 2),,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:44:57,00:44:57,SE (Sweden)
Sofija och Oliver,2022-10-15 22:13:31,00:12:20,Autoplayed: user action: User_Interaction; ,The Playlist: Miniserie: The Industry (Avsnitt 2),,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:12:27,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-15 21:58:32,00:10:54,Autoplayed: user action: User_Interaction; ,The Playlist: Miniserie: The Vision (Avsnitt 1),,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:47:25,00:47:25,SE (Sweden)
Sofija och Oliver,2022-10-15 17:25:56,00:36:32,,The Playlist: Miniserie: The Vision (Avsnitt 1),,LG 2018 LG O18 UHD TV Smart TV,00:36:32,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-14 21:51:28,00:18:39,,Ricky Gervais: Humanity,,Chrome PC (Cadmium),00:18:39,00:18:39,SE (Sweden)
Sofija och Oliver,2022-10-14 20:50:27,00:57:52,,Ali Wong: Don Wong,,Chrome PC (Cadmium),00:57:52,00:57:52,SE (Sweden)
Sofija och Oliver,2022-10-14 20:50:11,00:00:07,Autoplayed: user action: None; ,Miniserie (Trailer): The Playlist,TRAILER,Chrome PC (Cadmium),00:00:07,00:00:07,SE (Sweden)
Sofija och Oliver,2022-10-14 19:47:37,00:59:39,,Sheng Wang: Sweet and Juicy,,Chrome PC (Cadmium),00:59:39,00:59:39,SE (Sweden)
Sofija och Oliver,2022-10-14 19:47:12,00:00:13,Autoplayed: user action: None; ,Taylor Tomlinson: Look At You (Klipp 3): Taylor Tomlinson: Look At You,HOOK,Chrome PC (Cadmium),00:00:13,00:00:13,SE (Sweden)
Sofija och Oliver,2022-10-14 19:45:37,00:00:46,Autoplayed: user action: None; ,Miniserie (Klipp 4): The Playlist,HOOK,Chrome PC (Cadmium),00:00:46,00:00:46,SE (Sweden)
Sofija och Oliver,2022-10-13 16:46:03,00:02:14,,Seinfeld: Säsong 9: The Bookstore (Avsnitt 17),,LG 2018 LG O18 UHD TV Smart TV,00:02:14,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-13 16:21:52,00:23:20,Autoplayed: user action: User_Interaction; ,Seinfeld: Säsong 9: The Burning (Avsnitt 16),,LG 2018 LG O18 UHD TV Smart TV,00:22:46,00:22:46,SE (Sweden)
Sofija och Oliver,2022-10-13 15:58:31,00:22:58,,Seinfeld: Säsong 9: The Wizard (Avsnitt 15),,LG 2018 LG O18 UHD TV Smart TV,00:22:59,00:22:59,SE (Sweden)
Sofija och Oliver,2022-10-13 15:58:05,00:00:23,Autoplayed: user action: None; ,Seinfeld: Season 2_hook_primary_16x9,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:00:23,00:00:23,SE (Sweden)
Sofija och Oliver,2022-10-13 15:29:49,00:00:05,Autoplayed: user action: None; ,Seinfeld: Season 2_hook_primary_16x9,HOOK,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:00:05,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-13 15:29:39,00:00:04,Autoplayed: user action: None; ,Seinfeld: Season 2_hook_primary_16x9,HOOK,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:00:04,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-12 21:36:54,00:00:11,Autoplayed: user action: None; ,Seinfeld: Säsong 9: The Wizard (Avsnitt 15),,LG 2018 LG O18 UHD TV Smart TV,00:00:11,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-12 21:19:07,00:17:21,,Seinfeld: Säsong 9: The Strongbox (Avsnitt 14),,LG 2018 LG O18 UHD TV Smart TV,00:23:13,00:23:13,SE (Sweden)
Sofija och Oliver,2022-10-12 16:47:43,00:05:54,,Seinfeld: Säsong 9: The Strongbox (Avsnitt 14),,LG 2018 LG O18 UHD TV Smart TV,00:05:54,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-12 16:24:28,00:23:13,,Seinfeld: Säsong 9: The Cartoon (Avsnitt 13),,LG 2018 LG O18 UHD TV Smart TV,00:23:13,00:23:13,SE (Sweden)
Sofija och Oliver,2022-10-12 16:01:42,00:22:43,,Seinfeld: Säsong 9: The Reverse Peephole (Avsnitt 12),,LG 2018 LG O18 UHD TV Smart TV,00:22:43,00:22:43,SE (Sweden)
Sofija och Oliver,2022-10-12 15:58:52,00:01:32,,Seinfeld: Säsong 9: The Dealership (Avsnitt 11),,LG 2018 LG O18 UHD TV Smart TV,00:22:39,00:22:39,SE (Sweden)
Sofija och Oliver,2022-10-12 15:58:28,00:00:14,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:00:14,00:00:14,SE (Sweden)
Sofija och Oliver,2022-10-11 20:25:56,00:21:13,,Seinfeld: Säsong 9: The Dealership (Avsnitt 11),,LG 2018 LG O18 UHD TV Smart TV,00:21:13,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-11 20:03:10,00:22:44,,Seinfeld: Säsong 9: The Strike (Avsnitt 10),,LG 2018 LG O18 UHD TV Smart TV,00:22:44,00:22:44,SE (Sweden)
Sofija och Oliver,2022-10-11 19:51:09,00:11:54,,Seinfeld: Säsong 9: The Apology (Avsnitt 9),,LG 2018 LG O18 UHD TV Smart TV,00:22:44,00:22:44,SE (Sweden)
Sofija och Oliver,2022-10-11 19:49:18,00:01:07,Autoplayed: user action: None; ,Säsong 7 (Klipp): Nailed It!,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:01:07,00:01:07,SE (Sweden)
Sofija och Oliver,2022-10-11 19:49:05,00:00:04,Autoplayed: user action: None; ,Säsong 1 (Teaser 1): The Midnight Club,TEASER_TRAILER,LG 2018 LG O18 UHD TV Smart TV,00:00:04,00:00:04,SE (Sweden)
Sofija och Oliver,2022-10-11 19:48:29,00:00:32,Autoplayed: user action: None; ,Miniserie (Teaser): Conversations with a Killer: The Jeffrey Dahmer Tapes,TEASER_TRAILER,LG 2018 LG O18 UHD TV Smart TV,00:00:32,00:00:32,SE (Sweden)
Sofija och Oliver,2022-10-11 19:47:03,00:01:03,Autoplayed: user action: None; ,Dahmer (Klipp 8): Dahmer,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:01:03,00:01:03,SE (Sweden)
Sofija och Oliver,2022-10-09 15:01:34,00:00:04,Autoplayed: user action: None; ,Säsong 7 (Klipp): Nailed It!,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:00:04,00:00:04,SE (Sweden)
Sofija och Oliver,2022-10-09 15:01:19,00:00:12,Autoplayed: user action: None; ,Seinfeld: Season 2_hook_primary_16x9,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:00:12,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-09 15:00:26,00:00:11,Autoplayed: user action: None; ,Världens lyckligaste kvinna (Klipp): Världens lyckligaste kvinna,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:00:11,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-09 14:58:17,00:01:10,Autoplayed: user action: None; ,Caliphate: Season 1_hook_03_16x9,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:01:10,00:01:10,SE (Sweden)
Sofija och Oliver,2022-10-09 14:57:00,00:00:54,Autoplayed: user action: None; ,Säsong 1 (Klipp): The Mole,,LG 2018 LG O18 UHD TV Smart TV,00:00:54,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-02 22:44:16,00:11:00,Autoplayed: user action: User_Interaction; ,Seinfeld: Säsong 9: The Apology (Avsnitt 9),,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:11:01,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-02 22:01:25,00:23:40,Autoplayed: user action: User_Interaction; ,Seinfeld: Säsong 9: The Betrayal (Avsnitt 8),,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:23:41,00:23:41,SE (Sweden)
Sofija och Oliver,2022-10-02 21:37:48,00:23:10,Autoplayed: user action: User_Interaction; ,Seinfeld: Säsong 9: The Slicer (Avsnitt 7),,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:23:43,00:23:43,SE (Sweden)
Sofija och Oliver,2022-10-02 21:37:32,00:00:07,Autoplayed: user action: None; ,Säsong 2 (Trailer): Too Hot to Handle: Brasilien,TRAILER,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:00:07,00:00:07,SE (Sweden)
Sofija och Oliver,2022-10-02 21:35:37,00:01:38,Autoplayed: user action: None; ,Trailer: Eat the Rich: Berättelsen om GameStop-investeringarna,TRAILER,Samsung CE 2021 Nike-M2 Frame 43 Smart TV,00:01:38,00:01:38,SE (Sweden)
Sofija och Oliver,2022-10-02 21:00:23,00:01:39,,Seinfeld: Säsong 9: The Slicer (Avsnitt 7),,LG 2018 LG O18 UHD TV Smart TV,00:01:39,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-02 20:37:41,00:22:40,,Seinfeld: Säsong 9: The Merv Griffin Show (Avsnitt 6),,LG 2018 LG O18 UHD TV Smart TV,00:22:40,00:22:40,SE (Sweden)
Sofija och Oliver,2022-10-02 20:05:19,00:23:07,,Seinfeld: Säsong 9: The Junk Mail (Avsnitt 5),,LG 2018 LG O18 UHD TV Smart TV,00:23:07,00:23:07,SE (Sweden)
Sofija och Oliver,2022-10-02 19:41:21,00:21:59,Autoplayed: user action: User_Interaction; ,Seinfeld: Säsong 9: The Blood (Avsnitt 4),,LG 2018 LG O18 UHD TV Smart TV,00:22:42,00:22:42,SE (Sweden)
Sofija och Oliver,2022-10-02 19:41:04,00:00:10,Autoplayed: user action: None; ,Entergalactic (Klipp 17): Entergalactic,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:00:10,00:00:10,SE (Sweden)
Sofija och Oliver,2022-10-02 00:07:56,00:22:46,,Snabba cash: Säsong 2: Jag vet vem du är (Avsnitt 6),,Chrome PC (Cadmium),00:45:42,00:45:42,SE (Sweden)
Sofija och Oliver,2022-10-02 00:07:40,00:00:10,Autoplayed: user action: None; ,Blonde (Klipp): Blonde,HOOK,Chrome PC (Cadmium),00:00:10,00:00:10,SE (Sweden)
Sofija och Oliver,2022-10-01 13:17:12,00:23:16,,Snabba cash: Säsong 2: Jag vet vem du är (Avsnitt 6),,Chrome PC (Cadmium),00:24:08,Not latest view,SE (Sweden)
Sofija och Oliver,2022-10-01 13:01:07,00:16:03,,"Snabba cash: Säsong 2: Ja, hundra. Det här är sista-sista (Avsnitt 5)",,Chrome PC (Cadmium),00:42:46,00:42:46,SE (Sweden)
Sofija och Oliver,2022-10-01 09:40:28,00:07:34,Autoplayed: user action: User_Interaction; ,"Snabba cash: Säsong 2: Ja, hundra. Det här är sista-sista (Avsnitt 5)",,LG 2018 LG O18 UHD TV Smart TV,00:26:43,Not latest view,SE (Sweden)
Sofija och Oliver,2022-09-30 23:19:59,00:18:35,,"Snabba cash: Säsong 2: Ja, hundra. Det här är sista-sista (Avsnitt 5)",,Chrome PC (Cadmium),00:19:31,Not latest view,SE (Sweden)
Sofija och Oliver,2022-09-30 22:32:30,00:38:29,,Snabba cash: Säsong 2: Klipp alla (Avsnitt 4),,Chrome PC (Cadmium),00:39:23,00:39:23,SE (Sweden)
Sofija och Oliver,2022-09-30 20:09:53,00:00:04,,Snabba cash: Säsong 2: Klipp alla (Avsnitt 4),,Chrome PC (Cadmium),00:00:13,Not latest view,SE (Sweden)
Sofija och Oliver,2022-09-30 18:41:15,00:00:04,,Snabba cash: Säsong 2: Klipp alla (Avsnitt 4),,Chrome PC (Cadmium),00:00:09,Not latest view,SE (Sweden)
Sofija och Oliver,2022-09-30 17:43:41,00:31:40,,Snabba cash: Säsong 2: We'll Try One with You (Avsnitt 3),,Chrome PC (Cadmium),00:36:35,00:36:35,SE (Sweden)
Sofija och Oliver,2022-09-30 17:06:24,00:04:12,,Snabba cash: Säsong 2: We'll Try One with You (Avsnitt 3),,Chrome PC (Cadmium),00:05:05,Not latest view,SE (Sweden)
Sofija och Oliver,2022-09-30 15:42:18,00:47:27,,Snabba cash: Säsong 2: Tuggar dom eller becknar dom? (Avsnitt 2),,Chrome PC (Cadmium),00:47:32,00:47:32,SE (Sweden)
Sofija och Oliver,2022-09-30 15:25:43,00:15:50,,"Snabba cash: Säsong 2: Det var Dag Hammarskjöld, bror (Avsnitt 1)",,Chrome PC (Cadmium),00:46:05,00:46:05,SE (Sweden)
Sofija och Oliver,2022-09-30 15:25:34,00:00:04,Autoplayed: user action: None; ,Trailer: Eat the Rich: Berättelsen om GameStop-investeringarna,TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,SE (Sweden)
Sofija och Oliver,2022-09-30 11:56:16,00:30:11,,"Snabba cash: Säsong 2: Det var Dag Hammarskjöld, bror (Avsnitt 1)",,LG 2018 LG O18 UHD TV Smart TV,00:30:15,Not latest view,SE (Sweden)
Sofija och Oliver,2022-09-30 11:14:10,00:42:03,,Snabba cash: Säsong 1: Det är inte äckligt att tjäna pengar! (Avsnitt 6),,LG 2018 LG O18 UHD TV Smart TV,00:42:59,00:42:59,SE (Sweden)
Sofija och Oliver,2022-09-30 10:38:33,00:35:01,,"Snabba cash: Säsong 1: Ger man sig in i leken, så får man leken tåla (Avsnitt 5)",,LG 2018 LG O18 UHD TV Smart TV,00:39:49,00:39:49,SE (Sweden)
Sofija och Oliver,2022-09-30 09:07:44,00:03:51,,"Snabba cash: Säsong 1: Ger man sig in i leken, så får man leken tåla (Avsnitt 5)",,LG 2018 LG O18 UHD TV Smart TV,00:04:47,Not latest view,SE (Sweden)
Sofija och Oliver,2022-09-30 08:30:02,00:37:38,Autoplayed: user action: User_Interaction; ,"Snabba cash: Säsong 1: Det har aldrig handlat om para, det va mer bara att det blev så (Avsnitt 4)",,LG 2018 LG O18 UHD TV Smart TV,00:38:28,00:38:28,SE (Sweden)
Sofija och Oliver,2022-09-30 08:29:35,00:00:21,Autoplayed: user action: None; ,Miniserie (Klipp): Eat the Rich: Berättelsen om GameStop-investeringarna,HOOK,LG 2018 LG O18 UHD TV Smart TV,00:00:21,00:00:21,SE (Sweden)
